accelerated_chamfer,anisotropic_scaling,atlasPatch_path,atlasSphere_path,atlasnet,batch_size,cat,categories,chamfer_loss_type,checkpointname,commit,date,dest_folder,display,encoder_type,env,epoch_reconstruct,eval_input,eval_target,hidden_sizes,iou_val,k_max_eval,knn,lambda_chamfer,lambda_cycle_2,lambda_cycle_3,lambda_reconstruct,logdir,logname,loss_train_Deformation_ChamferL2,loss_train_cycleL2_2,loss_train_cycleL2_3,loss_train_selfReconstruction_L2,loss_train_total,loss_val_Deformation_ChamferL2,loss_val_Reconstruction_L2,lr_decay_1,lr_decay_2,lrate,mode,model,nepoch,normalization,num_figure_3_4,num_neighbors,num_shots_eval,number_points,number_points_eval,part_supervision,port,randomize,reload,resnet_layers,save_mesh,save_path,shapenetv1_path,skip_connections,start_epoch,timing,train_atlasnet,weight_decay,workers,both_cycle_NN,both_cycle_NN_emsemble,both_cycle_atlasPatch,both_cycle_atlasPatch_emsemble,both_cycle_atlasSphere,both_cycle_atlasSphere_emsemble,both_cycle_ours,both_cycle_ours_emsemble,eval_get_criterions_for_shape,eval_source,iou_NN_ICP_NN,iou_NN_ICP_NN_emsemble,iou_NN_ICP_atlasPatch,iou_NN_ICP_atlasPatch_emsemble,iou_NN_ICP_atlasSphere,iou_NN_ICP_atlasSphere_emsemble,iou_NN_ICP_ours,iou_NN_ICP_ours_emsemble,iou_NN_NN,iou_NN_NN_emsemble,iou_NN_atlasPatch,iou_NN_atlasPatch_emsemble,iou_NN_atlasSphere,iou_NN_atlasSphere_emsemble,iou_NN_ours,iou_NN_ours_emsemble,iou_affine_NN,iou_affine_NN_emsemble,iou_affine_atlasPatch,iou_affine_atlasPatch_emsemble,iou_affine_atlasSphere,iou_affine_atlasSphere_emsemble,iou_affine_ours,iou_affine_ours_emsemble,iou_chamfer_NN,iou_chamfer_NN_emsemble,iou_chamfer_atlasPatch,iou_chamfer_atlasPatch_emsemble,iou_chamfer_atlasSphere,iou_chamfer_atlasSphere_emsemble,iou_chamfer_ours,iou_chamfer_ours_emsemble,iou_cosine_NN,iou_cosine_NN_emsemble,iou_cosine_atlasPatch,iou_cosine_atlasPatch_emsemble,iou_cosine_atlasSphere,iou_cosine_atlasSphere_emsemble,iou_cosine_ours,iou_cosine_ours_emsemble,oracle_NN_NN,oracle_NN_NN_emsemble,oracle_NN_atlasPatch,oracle_NN_atlasPatch_emsemble,oracle_NN_atlasSphere,oracle_NN_atlasSphere_emsemble,oracle_NN_ours,oracle_NN_ours_emsemble,oracle_atlasPatch_NN,oracle_atlasPatch_NN_emsemble,oracle_atlasPatch_atlasPatch,oracle_atlasPatch_atlasPatch_emsemble,oracle_atlasPatch_atlasSphere,oracle_atlasPatch_atlasSphere_emsemble,oracle_atlasPatch_ours,oracle_atlasPatch_ours_emsemble,oracle_atlasSphere_NN,oracle_atlasSphere_NN_emsemble,oracle_atlasSphere_atlasPatch,oracle_atlasSphere_atlasPatch_emsemble,oracle_atlasSphere_atlasSphere,oracle_atlasSphere_atlasSphere_emsemble,oracle_atlasSphere_ours,oracle_atlasSphere_ours_emsemble,oracle_ours_NN,oracle_ours_NN_emsemble,oracle_ours_atlasPatch,oracle_ours_atlasPatch_emsemble,oracle_ours_atlasSphere,oracle_ours_atlasSphere_emsemble,oracle_ours_ours,oracle_ours_ours_emsemble
1.0,1.0,,,SPHERE,16.0,Airplane,['Airplane'],ASSYM_2,./log/Airplane_unsup_ablation_3/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 03:17:41.766731,./html/,1.0,Pointnet,shapenet_Airplane_unsup_ablation_3,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,0.0,1.0,1.0,1.0,0.0,Airplane_unsup_ablation_3,./log/Airplane_unsup_ablation_3/log.txt,,,,,,,,1200.0,1350.0,0.001,TRAIN,./log/Airplane_unsup_ablation_3/network.pth,1500.0,BoundingBox,-1.0,20.0,5000.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Airplane_unsup_ablation_3,,0.0,0.0,14792.217073202131,0.0,0.0,4.0,0.6596469727603156,0.6734448999527777,0.0,0.0,0.0,0.0,0.7114192037545627,0.7032193093242893,,,0.7879361340986967,0.0,0.0,0.0,0.0,0.0,0.7767266584191322,0.0,0.7877525203630255,0.8135310245338098,0.0,0.0,0.0,0.0,0.7766227522097309,0.8022959588656029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7536914408501836,0.7871420803313712,0.0,0.0,0.0,0.0,0.7593825663248446,0.7721510384653207,0.7856540808695629,0.8193783481268481,0.0,0.0,0.0,0.0,0.7802824060466232,0.8105666581561751,0.8748115710465632,0.0,0.0,0.0,0.0,0.0,0.8331060410869267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8318544113600985,0.0,0.0,0.0,0.0,0.0,0.8683424722420231,0.0
1.0,1.0,,,SPHERE,16.0,Airplane,['Airplane'],ASSYM_2,./log/Airplane_sup/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 03:16:41.371545,./html/,1.0,Pointnet,shapenet_Airplane_sup,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,1.0,1.0,1.0,0.0,Airplane_sup,./log/Airplane_sup/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Airplane_sup/network.pth,500.0,BoundingBox,-1.0,20.0,50000.0,2500.0,5000.0,1.0,8888.0,0.0,0.0,0.0,0.0,./log/Airplane_sup,,0.0,0.0,15008.315459012983,0.0,0.0,4.0,0.7619807917529545,0.7858220659822345,0.0,0.0,0.0,0.0,0.7887738027433049,0.817096331711843,,,0.7879361340986967,0.0,0.0,0.0,0.0,0.0,0.7881704880469967,0.0,0.7877525203630255,0.8135310245338098,0.0,0.0,0.0,0.0,0.7871816232060485,0.8129070276248999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7869959314768419,0.8141355392564189,0.0,0.0,0.0,0.0,0.7930535852963013,0.8133787543011767,0.7847518941417027,0.8236368250685685,0.0,0.0,0.0,0.0,0.7881891110414345,0.8238864757690416,0.8748115710465632,0.0,0.0,0.0,0.0,0.0,0.846015853303621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8397706140462801,0.0,0.0,0.0,0.0,0.0,0.879788312551,0.0
1.0,1.0,,,SPHERE,16.0,Airplane,['Airplane'],ASSYM_2,./log/Airplane_unsup_ablation_1/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 03:55:21.433297,./html/,1.0,Pointnet,shapenet_Airplane_unsup_ablation_1,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,1.0,0.0,0.0,0.0,Airplane_unsup_ablation_1,./log/Airplane_unsup_ablation_1/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Airplane_unsup_ablation_1/network.pth,500.0,BoundingBox,-1.0,20.0,5000.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Airplane_unsup_ablation_1,,0.0,0.0,15348.737893581392,0.0,0.0,4.0,0.5507997240972848,0.5361894984293216,0.0,0.0,0.0,0.0,0.2416168076449404,0.22229596443567776,,,0.7879361340986967,0.0,0.0,0.0,0.0,0.0,0.2327675732413381,0.0,0.7877525203630255,0.8135310245338098,0.0,0.0,0.0,0.0,0.2331083131846029,0.2374420282950475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4964575560282182,0.5898082872111464,0.0,0.0,0.0,0.0,0.21395416468121148,0.20989827168907474,0.7767539550738308,0.8084345536695153,0.0,0.0,0.0,0.0,0.2283311044959029,0.24010769352545824,0.8748115710465632,0.0,0.0,0.0,0.0,0.0,0.2468293690949935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5671238666357066,0.0,0.0,0.0,0.0,0.0,0.3228597367767393,0.0
1.0,1.0,,,SPHERE,16.0,Airplane,['Airplane'],ASSYM_2,./log/Airplane_unsup/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 05:08:40.533676,./html/,1.0,Pointnet,shapenet_Airplane_unsup,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,1.0,1.0,1.0,0.0,Airplane_unsup,./log/Airplane_unsup/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Airplane_unsup/network.pth,500.0,BoundingBox,-1.0,20.0,5000.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Airplane_unsup,,0.0,0.0,14286.116153478622,0.0,0.0,4.0,0.769196655332328,0.8005710261105343,0.0,0.0,0.0,0.0,0.7918204913549064,0.8137107006955479,,,0.7879361340986967,0.0,0.0,0.0,0.0,0.0,0.7862048754753594,0.0,0.7877525203630255,0.8135310245338098,0.0,0.0,0.0,0.0,0.7865200966647591,0.8149540640623562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7891932556426117,0.8155680677894056,0.0,0.0,0.0,0.0,0.7977586420500541,0.8229409062384315,0.7860558390406629,0.8195917663020287,0.0,0.0,0.0,0.0,0.7858866773353383,0.8191206573902935,0.8748115710465632,0.0,0.0,0.0,0.0,0.0,0.8474655348326645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410851730925243,0.0,0.0,0.0,0.0,0.0,0.8784384973279515,0.0
1.0,1.0,,,SPHERE,16.0,Car,['Car'],ASSYM_2,./log/Car_unsup/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-09-03 17:32:12.403279,./html/,1.0,Pointnet,shapenet_Car_unsup,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,1.0,1.0,1.0,0.0,Car_unsup,./log/Car_unsup/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Car_unsup/network.pth,500.0,BoundingBox,3.0,20.0,50000.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Car_unsup,/trainman-mount/trainman-storage-e7719e4d-b36c-4bc0-a3b3-e13a2d53f66d/ShapeNetCore.v1/,0.0,0.0,2151.1409392356877,0.0,0.0,4.0,0.6454582717056543,0.6745780713475877,0.0,0.0,0.0,0.0,0.6729428704385695,0.6973021070126995,,,0.7154049758733572,0.0,0.0,0.0,0.0,0.0,0.7097536302178546,0.0,0.7055174351626564,0.7397317822095374,0.0,0.0,0.0,0.0,0.7085771935719535,0.7363659797835329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6611162763261037,0.6913911400723263,0.0,0.0,0.0,0.0,0.6796148259530168,0.7019798517472493,0.6972505882092062,0.7471193977544622,0.0,0.0,0.0,0.0,0.7083498202339621,0.7538479377060437,0.7844251575648137,0.0,0.0,0.0,0.0,0.0,0.7377333718394973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7486584934528779,0.0,0.0,0.0,0.0,0.0,0.7878419359920712,0.0
1.0,1.0,,,SPHERE,16.0,Lamp,['Lamp'],ASSYM_2,./log/Lamp_unsup/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-09-03 17:32:11.840965,./html/,1.0,Pointnet,shapenet_Lamp_unsup,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,1.0,1.0,1.0,0.0,Lamp_unsup,./log/Lamp_unsup/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Lamp_unsup/network.pth,500.0,BoundingBox,3.0,20.0,50000.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Lamp_unsup,/trainman-mount/trainman-storage-e7719e4d-b36c-4bc0-a3b3-e13a2d53f66d/ShapeNetCore.v1/,0.0,0.0,6768.182166099548,0.0,0.0,4.0,0.7562630004226951,0.7661830793929879,0.0,0.0,0.0,0.0,0.7687268997445987,0.7771507677685762,,,0.7711752175305259,0.0,0.0,0.0,0.0,0.0,0.7717294416396769,0.0,0.7691011537715684,0.7837932098838503,0.0,0.0,0.0,0.0,0.7718367498302839,0.7886244963519008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748317123653467,0.7778446937296062,0.0,0.0,0.0,0.0,0.768576883047264,0.7940800190223198,0.7684122476044787,0.7926738128111207,0.0,0.0,0.0,0.0,0.7777557344961304,0.8021846891707548,0.9360275275531936,0.0,0.0,0.0,0.0,0.0,0.8812053686464446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8697714030524892,0.0,0.0,0.0,0.0,0.0,0.9387466304592956,0.0
1.0,1.0,,,SPHERE,16.0,Airplane,['Airplane'],ASSYM_2,./log/Airplane_unsup/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-09-03 22:51:24.987914,./html/,1.0,Pointnet,shapenet_Airplane_unsup,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,1.0,1.0,1.0,0.0,Airplane_unsup,./log/Airplane_unsup/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Airplane_unsup/network.pth,500.0,BoundingBox,3.0,20.0,50000.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Airplane_unsup,/trainman-mount/trainman-storage-e7719e4d-b36c-4bc0-a3b3-e13a2d53f66d/ShapeNetCore.v1/,0.0,0.0,15236.150299310684,0.0,0.0,4.0,0.769196655332328,0.8005710261105343,0.0,0.0,0.0,0.0,0.7918204913549064,0.8137107006955479,,,0.7879361340986967,0.0,0.0,0.0,0.0,0.0,0.7862048754753594,0.0,0.7877525203630255,0.8135310245338098,0.0,0.0,0.0,0.0,0.7865200966647591,0.8149540640623562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7891932556426117,0.8155680677894056,0.0,0.0,0.0,0.0,0.7977586420500541,0.8229409062384315,0.7860558390406629,0.8195917663020287,0.0,0.0,0.0,0.0,0.7858866773353383,0.8191206573902935,0.8748115710465632,0.0,0.0,0.0,0.0,0.0,0.8474655348326645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410851730925243,0.0,0.0,0.0,0.0,0.0,0.8784384973279515,0.0
1.0,1.0,,,SPHERE,16.0,Chair,['Chair'],ASSYM_2,./log/Chair_unsup_ablation_3/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-09-03 22:51:25.640327,./html/,1.0,Pointnet,shapenet_Chair_unsup_ablation_3,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,0.0,1.0,1.0,1.0,0.0,Chair_unsup_ablation_3,./log/Chair_unsup_ablation_3/log.txt,,,,,,,,1200.0,1350.0,0.001,TRAIN,./log/Chair_unsup_ablation_3/network.pth,1500.0,BoundingBox,-1.0,20.0,5000.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Chair_unsup_ablation_3,,0.0,0.0,40261.86014461517,0.0,0.0,4.0,0.7807202517995878,0.8012595854882009,0.0,0.0,0.0,0.0,0.8325459337291927,0.8450326964379985,,,0.8578459123230371,0.0,0.0,0.0,0.0,0.0,0.8479905261441211,0.0,0.8535974002807266,0.8608645362179203,0.0,0.0,0.0,0.0,0.8480638534019787,0.8548948492875126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8044655317265214,0.8353753051087811,0.0,0.0,0.0,0.0,0.8382431918042933,0.8537622029619492,0.8581577844850262,0.8681875337041002,0.0,0.0,0.0,0.0,0.8547869311880089,0.8660749782663177,0.9165094017076076,0.0,0.0,0.0,0.0,0.0,0.86041734153143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366887687725332,0.0,0.0,0.0,0.0,0.0,0.9222931409925608,0.0
1.0,1.0,,,SPHERE,16.0,Chair,['Chair'],ASSYM_2,./log/Chair_sup/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-09-03 22:51:25.234802,./html/,1.0,Pointnet,shapenet_Chair_sup,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,1.0,1.0,1.0,0.0,Chair_sup,./log/Chair_sup/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Chair_sup/network.pth,500.0,BoundingBox,-1.0,20.0,50000.0,2500.0,5000.0,1.0,8888.0,0.0,0.0,0.0,0.0,./log/Chair_sup,,0.0,0.0,41104.99897694588,0.0,0.0,4.0,0.8170718111879811,0.8346756663001865,0.0,0.0,0.0,0.0,0.8692896276470726,0.8789890529036405,,,0.8578459123230371,0.0,0.0,0.0,0.0,0.0,0.8584746397002423,0.0,0.8535974002807266,0.8608645362179203,0.0,0.0,0.0,0.0,0.8588486765439924,0.86626238146909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8337850549372384,0.8543810125051938,0.0,0.0,0.0,0.0,0.8686283959741069,0.8819043939766454,0.855840135455619,0.8699643297931524,0.0,0.0,0.0,0.0,0.8629338945821045,0.8785928771195899,0.9165094017076076,0.0,0.0,0.0,0.0,0.0,0.8858677017109603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8452319833620219,0.0,0.0,0.0,0.0,0.0,0.9285481002804464,0.0
1.0,1.0,,,SPHERE,16.0,Chair,['Chair'],ASSYM_2,./log/Chair_unsup_ablation_1/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-09-03 22:51:26.558663,./html/,1.0,Pointnet,shapenet_Chair_unsup_ablation_1,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,1.0,0.0,0.0,0.0,Chair_unsup_ablation_1,./log/Chair_unsup_ablation_1/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Chair_unsup_ablation_1/network.pth,500.0,BoundingBox,-1.0,20.0,5000.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Chair_unsup_ablation_1,,0.0,0.0,41158.51460242272,0.0,0.0,4.0,0.6769521262539239,0.7350727970430347,0.0,0.0,0.0,0.0,0.3187054302276225,0.3383861456500081,,,0.8578459123230371,0.0,0.0,0.0,0.0,0.0,0.34272311661014165,0.0,0.8535974002807266,0.8608645362179203,0.0,0.0,0.0,0.0,0.3425335892900619,0.3333768614706737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6082381798755127,0.7251767124703882,0.0,0.0,0.0,0.0,0.2584556572672997,0.24143401134721545,0.8486604993419498,0.8669684436574044,0.0,0.0,0.0,0.0,0.3433507960069153,0.3378187654171857,0.9165094017076076,0.0,0.0,0.0,0.0,0.0,0.34549701188155424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7103756864753271,0.0,0.0,0.0,0.0,0.0,0.4023560404618275,0.0
1.0,1.0,,,SPHERE,16.0,Chair,['Chair'],ASSYM_2,./log/Chair_unsup_ablation_2/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-09-03 22:51:26.049315,./html/,1.0,Pointnet,shapenet_Chair_unsup_ablation_2,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,0.0,1.0,1.0,0.0,Chair_unsup_ablation_2,./log/Chair_unsup_ablation_2/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Chair_unsup_ablation_2/network.pth,500.0,BoundingBox,-1.0,20.0,5000.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Chair_unsup_ablation_2,,0.0,0.0,41541.085178136826,0.0,0.0,4.0,0.8185379392942687,0.8338336313525027,0.0,0.0,0.0,0.0,0.8617307180984392,0.8704484312155689,,,0.8578459123230371,0.0,0.0,0.0,0.0,0.0,0.8523198298440224,0.0,0.8535974002807266,0.8608645362179203,0.0,0.0,0.0,0.0,0.8524196756164509,0.8600567593486762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837804523415939,0.8549500629597838,0.0,0.0,0.0,0.0,0.8656316739321032,0.8757706384327663,0.8534169149852716,0.8662215212282767,0.0,0.0,0.0,0.0,0.8545854789089667,0.8669646111966256,0.9165094017076076,0.0,0.0,0.0,0.0,0.0,0.880378463020855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8535776933690421,0.0,0.0,0.0,0.0,0.0,0.9238786091808292,0.0
1.0,1.0,,,SPHERE,16.0,Chair,['Chair'],ASSYM_2,./log/Chair_unsup/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-09-03 22:51:24.591161,./html/,1.0,Pointnet,shapenet_Chair_unsup,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,1.0,1.0,1.0,0.0,Chair_unsup,./log/Chair_unsup/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Chair_unsup/network.pth,500.0,BoundingBox,3.0,20.0,50000.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Chair_unsup,/trainman-mount/trainman-storage-e7719e4d-b36c-4bc0-a3b3-e13a2d53f66d/ShapeNetCore.v1/,0.0,0.0,41628.754827260964,0.0,0.0,4.0,0.8249016327097333,0.8399803738270559,0.0,0.0,0.0,0.0,0.8678307268510852,0.8765873981163893,,,0.8578459123230371,0.0,0.0,0.0,0.0,0.0,0.8572740824910265,0.0,0.8535974002807266,0.8608645362179203,0.0,0.0,0.0,0.0,0.8571917123504964,0.8643084720441252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8385161115554872,0.8573923281175516,0.0,0.0,0.0,0.0,0.8683757071671775,0.8765079499737827,0.8544746818465909,0.8712328111251256,0.0,0.0,0.0,0.0,0.8601027008752833,0.8754256273277865,0.9165094017076076,0.0,0.0,0.0,0.0,0.0,0.8841312716919499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8573554762231848,0.0,0.0,0.0,0.0,0.0,0.9269024439971284,0.0
